target,predictor,value,r_squared,mse,predictor_layer,target_layer
TAB3,(Intercept),-1.42618519721279e-17,0.144437775281492,0.808531347466875,(Intercept),gene
TAB3,MAP3K7,0.0245775535186158,0.144437775281492,0.808531347466875,gene,gene
TAB3,TAB1,-0.0828863107104404,0.144437775281492,0.808531347466875,gene,gene
TAB3,TAB2,0.144335102239006,0.144437775281492,0.808531347466875,gene,gene
TAB3,TRAF6,0.26623323688161,0.144437775281492,0.808531347466875,gene,gene
TAB3,age,0.0630929754160142,0.144437775281492,0.808531347466875,phenotype,gene
PLXNB2,(Intercept),2.9409881447024e-17,1.50690347474658e-05,0.998146909641536,(Intercept),gene
PLXNB2,ARHGEF11,0,1.50690347474658e-05,0.998146909641536,gene,gene
PLXNB2,age,0.00388188546295042,1.50690347474658e-05,0.998146909641536,phenotype,gene
MAPK11,(Intercept),-1.1048592286795e-17,0.0275587238259485,0.961326048254936,(Intercept),gene
MAPK11,HDAC3,0,0.0275587238259485,0.961326048254936,gene,gene
MAPK11,PML,0.167793654331046,0.0275587238259485,0.961326048254936,gene,gene
MAPK11,age,0.0194210778029644,0.0275587238259485,0.961326048254936,phenotype,gene
SBF1,(Intercept),1.77792644583706e-17,0.0167500338712595,0.968824415173899,(Intercept),gene
SBF1,MTMR2,0.0238545859050339,0.0167500338712595,0.968824415173899,gene,gene
SBF1,SUV39H1,0.124017265909754,0.0167500338712595,0.968824415173899,gene,gene
SBF1,age,-0.00799861956390186,0.0167500338712595,0.968824415173899,phenotype,gene
SHANK3,(Intercept),6.25043891875021e-18,0.0665732035432764,0.917429256579558,(Intercept),gene
SHANK3,ARHGEF7,0.250570632193207,0.0665732035432764,0.917429256579558,gene,gene
SHANK3,age,-0.0391381341789676,0.0665732035432764,0.917429256579558,phenotype,gene
TRIM28,(Intercept),-4.02624152980031e-18,0.0491846819113771,0.931191314267649,(Intercept),gene
TRIM28,CBX5,0.0386291777725588,0.0491846819113771,0.931191314267649,gene,gene
TRIM28,NCOR1,-0.136245461375881,0.0491846819113771,0.931191314267649,gene,gene
TRIM28,SETDB1,0.0746701066809821,0.0491846819113771,0.931191314267649,gene,gene
TRIM28,ZNF10,-0.0261026021059638,0.0491846819113771,0.931191314267649,gene,gene
TRIM28,ZNF197,-0.120687025764348,0.0491846819113771,0.931191314267649,gene,gene
TRIM28,age,-0.0575892098281312,0.0491846819113771,0.931191314267649,phenotype,gene
ZNF446,(Intercept),1.5349787335184e-17,0.123823386810192,0.821838032345158,(Intercept),gene
ZNF446,ZNF232,-0.0917808318995494,0.123823386810192,0.821838032345158,gene,gene
ZNF446,ZNF24,0.0793655056705596,0.123823386810192,0.821838032345158,gene,gene
ZNF446,ZNF263,0.29298638288994,0.123823386810192,0.821838032345158,gene,gene
ZNF446,ZNF496,0,0.123823386810192,0.821838032345158,gene,gene
ZNF446,ZSCAN16,0.111710344185424,0.123823386810192,0.821838032345158,gene,gene
ZNF446,age,-0.048772667557923,0.123823386810192,0.821838032345158,phenotype,gene
RPS5,(Intercept),-4.63786522020569e-18,0.103483930130952,0.844533500519784,(Intercept),gene
RPS5,KRR1,-0.0870498768108102,0.103483930130952,0.844533500519784,gene,gene
RPS5,PWP2,0,0.103483930130952,0.844533500519784,gene,gene
RPS5,RRP9,0.280423687017162,0.103483930130952,0.844533500519784,gene,gene
RPS5,age,-0.0828997440614046,0.103483930130952,0.844533500519784,phenotype,gene
UBE2M,(Intercept),-6.21314299932895e-18,0.051259729620539,0.933418345188452,(Intercept),gene
UBE2M,NAE1,0.0910314899267139,0.051259729620539,0.933418345188452,gene,gene
UBE2M,UBA3,-0.215270455819085,0.051259729620539,0.933418345188452,gene,gene
UBE2M,age,-0.00797849563271416,0.051259729620539,0.933418345188452,phenotype,gene
SAE1,(Intercept),7.32173942026736e-20,0.0932183680918736,0.8593075276209,(Intercept),gene
SAE1,SUMO3,0.0956402865141284,0.0932183680918736,0.8593075276209,gene,gene
SAE1,UBA2,0.232350115409217,0.0932183680918736,0.8593075276209,gene,gene
SAE1,UBE2I,0.131816302316782,0.0932183680918736,0.8593075276209,gene,gene
SAE1,age,0,0.0932183680918736,0.8593075276209,phenotype,gene
CIRBP,(Intercept),-9.52286769080682e-18,0.0239898363151446,0.959540741411251,(Intercept),gene
CIRBP,PRMT1,-0.13277172047598,0.0239898363151446,0.959540741411251,gene,gene
CIRBP,RBMX,0.00176289321503938,0.0239898363151446,0.959540741411251,gene,gene
CIRBP,age,0.0661544929497072,0.0239898363151446,0.959540741411251,phenotype,gene
STK11,(Intercept),4.83453704848498e-18,0.0648040743197655,0.915445772662264,(Intercept),gene
STK11,CAB39,-0.157440333407183,0.0648040743197655,0.915445772662264,gene,gene
STK11,SMARCA4,0.155007399303252,0.0648040743197655,0.915445772662264,gene,gene
STK11,STRADA,0.0285782133460155,0.0648040743197655,0.915445772662264,gene,gene
STK11,age,0.0426182575295204,0.0648040743197655,0.915445772662264,phenotype,gene
TXNL4A,(Intercept),8.73323640953502e-18,0.123639584946711,0.815675551291899,(Intercept),gene
TXNL4A,PQBP1,0.351624209841574,0.123639584946711,0.815675551291899,gene,gene
TXNL4A,age,0,0.123639584946711,0.815675551291899,phenotype,gene
CTDP1,(Intercept),-2.52566424196318e-17,0.00961138924776889,0.984688450113268,(Intercept),gene
CTDP1,POLR2A,-0.0587808306921101,0.00961138924776889,0.984688450113268,gene,gene
CTDP1,age,-0.0749762221108195,0.00961138924776889,0.984688450113268,phenotype,gene
RAB11FIP4,(Intercept),-8.67849557916635e-18,0.0118492060433486,0.978572026079073,(Intercept),gene
RAB11FIP4,RAB11A,0.0644110634233558,0.0118492060433486,0.978572026079073,gene,gene
RAB11FIP4,age,0.0835029505604759,0.0118492060433486,0.978572026079073,phenotype,gene
MAP2K4,(Intercept),-5.94970139758794e-18,0.00577594461820981,0.988144796370026,(Intercept),gene
MAP2K4,FLNC,-0.0153520075228525,0.00577594461820981,0.988144796370026,gene,gene
MAP2K4,age,0.0725435421111947,0.00577594461820981,0.988144796370026,phenotype,gene
MAF,(Intercept),1.97863882474829e-17,0.0158603467967795,0.972022534529994,(Intercept),gene
MAF,EP300,0.11390139537354,0.0158603467967795,0.972022534529994,gene,gene
MAF,age,-0.0528437457310883,0.0158603467967795,0.972022534529994,phenotype,gene
WWOX,(Intercept),2.9409881447024e-18,0.0103345842516966,0.976509786813839,(Intercept),gene
WWOX,TP53,0,0.0103345842516966,0.976509786813839,gene,gene
WWOX,age,0.10165915724467,0.0103345842516966,0.976509786813839,phenotype,gene
CDAN1,(Intercept),0,0.0059429581198344,0.985355733613756,(Intercept),gene
CDAN1,ASF1B,-0.0643549358390211,0.0059429581198344,0.985355733613756,gene,gene
CDAN1,age,0.036587473224257,0.0059429581198344,0.985355733613756,phenotype,gene
BAHD1,(Intercept),1.6666954150229e-17,0.0277010616341047,0.950628326478959,(Intercept),gene
BAHD1,KHDRBS3,-0.166436359110937,0.0277010616341047,0.950628326478959,gene,gene
BAHD1,MDFI,0,0.0277010616341047,0.950628326478959,gene,gene
BAHD1,age,0,0.0277010616341047,0.950628326478959,phenotype,gene
RTF1,(Intercept),-3.80178114824775e-17,0.216190812196609,0.714221120797541,(Intercept),gene
RTF1,ARRB1,0,0.216190812196609,0.714221120797541,gene,gene
RTF1,CDC73,-0.00547235410767993,0.216190812196609,0.714221120797541,gene,gene
RTF1,CHD1,0.13032959492334,0.216190812196609,0.714221120797541,gene,gene
RTF1,CTR9,0.0985421605159212,0.216190812196609,0.714221120797541,gene,gene
RTF1,LEO1,0.363880099787836,0.216190812196609,0.714221120797541,gene,gene
RTF1,PAF1,0,0.216190812196609,0.714221120797541,gene,gene
RTF1,age,-0.0189726652669812,0.216190812196609,0.714221120797541,phenotype,gene
PLCB2,(Intercept),-1.19934218321055e-17,0.00608782916906531,0.988273891356775,(Intercept),gene
PLCB2,TRPM7,0.0780245420945571,0.00608782916906531,0.988273891356775,gene,gene
PLCB2,age,0,0.00608782916906531,0.988273891356775,phenotype,gene
RAD51,(Intercept),-1.80786748034579e-17,0.545404885566872,0.296506607494416,(Intercept),gene
RAD51,ABL1,0,0.545404885566872,0.296506607494416,gene,gene
RAD51,BARD1,0,0.545404885566872,0.296506607494416,gene,gene
RAD51,BLM,0.405620612118026,0.545404885566872,0.296506607494416,gene,gene
RAD51,BRCA1,0.0404611608754307,0.545404885566872,0.296506607494416,gene,gene
RAD51,BRCC3,-0.00850583012222583,0.545404885566872,0.296506607494416,gene,gene
RAD51,BRE,0,0.545404885566872,0.296506607494416,gene,gene
RAD51,RAD51AP1,0.36786731399047,0.545404885566872,0.296506607494416,gene,gene
RAD51,RAD51C,0.0264709906395897,0.545404885566872,0.296506607494416,gene,gene
RAD51,RAD52,-0.139692559256353,0.545404885566872,0.296506607494416,gene,gene
RAD51,TP53,0,0.545404885566872,0.296506607494416,gene,gene
RAD51,age,0,0.545404885566872,0.296506607494416,phenotype,gene
SRP14,(Intercept),-8.47398024112406e-18,0.0397823120398655,0.92847685305929,(Intercept),gene
SRP14,SRP54,0.157488638023777,0.0397823120398655,0.92847685305929,gene,gene
SRP14,SRP68,-0.0515550492926024,0.0397823120398655,0.92847685305929,gene,gene
SRP14,SRP72,-0.146494061925495,0.0397823120398655,0.92847685305929,gene,gene
SRP14,age,0,0.0397823120398655,0.92847685305929,phenotype,gene
BUB1B,(Intercept),-8.90234600590228e-18,0.0227863859802552,0.966280943505297,(Intercept),gene
BUB1B,HDAC1,0.118252134326173,0.0227863859802552,0.966280943505297,gene,gene
BUB1B,age,-0.0871742978527188,0.0227863859802552,0.966280943505297,phenotype,gene
SNAP23,(Intercept),-3.79763536547848e-17,0.102556675500648,0.807922831042205,(Intercept),gene
SNAP23,NAPA,0.0669384231457784,0.102556675500648,0.807922831042205,gene,gene
SNAP23,SNAPIN,0,0.102556675500648,0.807922831042205,gene,gene
SNAP23,STX11,0,0.102556675500648,0.807922831042205,gene,gene
SNAP23,STX1A,-0.0768730128112699,0.102556675500648,0.807922831042205,gene,gene
SNAP23,STX2,0.00958839884672047,0.102556675500648,0.807922831042205,gene,gene
SNAP23,STX3,0,0.102556675500648,0.807922831042205,gene,gene
