target,predictor,value,r_squared,mse,predictor_layer,target_layer
TAB3,(Intercept),-4.10810816484293e-17,0.144231120507174,0.808755943947285,(Intercept),gene
TAB3,MAP3K7,0.0247368730187348,0.144231120507174,0.808755943947285,gene,gene
TAB3,TAB1,-0.0834704665020445,0.144231120507174,0.808755943947285,gene,gene
TAB3,TAB2,0.144000669668484,0.144231120507174,0.808755943947285,gene,gene
TAB3,TRAF6,0.265770811766146,0.144231120507174,0.808755943947285,gene,gene
TAB3,age,0.0630708072274363,0.144231120507174,0.808755943947285,phenotype,gene
PLXNB2,(Intercept),-3.45566107002532e-17,1.20377020798423e-05,0.998161914355185,(Intercept),gene
PLXNB2,ARHGEF11,0,1.20377020798423e-05,0.998161914355185,gene,gene
PLXNB2,age,0.00346953917398871,1.20377020798423e-05,0.998161914355185,phenotype,gene
MAPK11,(Intercept),-4.6587217840072e-18,0.0276687625460968,0.961200495146155,(Intercept),gene
MAPK11,HDAC3,0,0.0276687625460968,0.961200495146155,gene,gene
MAPK11,PML,0.168133671262122,0.0276687625460968,0.961200495146155,gene,gene
MAPK11,age,0.0195386694725141,0.0276687625460968,0.961200495146155,phenotype,gene
SBF1,(Intercept),1.46304393065988e-17,0.0166953814796213,0.968944202998841,(Intercept),gene
SBF1,MTMR2,0.0239735065788411,0.0166953814796213,0.968944202998841,gene,gene
SBF1,SUV39H1,0.123800270433716,0.0166953814796213,0.968944202998841,gene,gene
SBF1,age,-0.00782037981779061,0.0166953814796213,0.968944202998841,phenotype,gene
SHANK3,(Intercept),2.02349683634168e-17,0.0665596245939326,0.917434798454763,(Intercept),gene
SHANK3,ARHGEF7,0.250561031220106,0.0665596245939326,0.917434798454763,gene,gene
SHANK3,age,-0.039131298789795,0.0665596245939326,0.917434798454763,phenotype,gene
TRIM28,(Intercept),-1.48501627681832e-18,0.0490614072681921,0.931392729281163,(Intercept),gene
TRIM28,CBX5,0.0389138895155405,0.0490614072681921,0.931392729281163,gene,gene
TRIM28,NCOR1,-0.135733502124695,0.0490614072681921,0.931392729281163,gene,gene
TRIM28,SETDB1,0.075039914346703,0.0490614072681921,0.931392729281163,gene,gene
TRIM28,ZNF10,-0.0266442372251958,0.0490614072681921,0.931392729281163,gene,gene
TRIM28,ZNF197,-0.120565620491968,0.0490614072681921,0.931392729281163,gene,gene
TRIM28,age,-0.0579162665418115,0.0490614072681921,0.931392729281163,phenotype,gene
ZNF446,(Intercept),2.82951788543943e-19,0.123438231519756,0.822304880488342,(Intercept),gene
ZNF446,ZNF232,-0.0917226494037223,0.123438231519756,0.822304880488342,gene,gene
ZNF446,ZNF24,0.0789176818449566,0.123438231519756,0.822304880488342,gene,gene
ZNF446,ZNF263,0.292682074062727,0.123438231519756,0.822304880488342,gene,gene
ZNF446,ZNF496,0,0.123438231519756,0.822304880488342,gene,gene
ZNF446,ZSCAN16,0.111719153433047,0.123438231519756,0.822304880488342,gene,gene
ZNF446,age,-0.0493276450220183,0.123438231519756,0.822304880488342,phenotype,gene
RPS5,(Intercept),1.29181987067398e-17,0.10827456290175,0.842910568054004,(Intercept),gene
RPS5,KRR1,-0.0892638685832965,0.10827456290175,0.842910568054004,gene,gene
RPS5,PWP2,0,0.10827456290175,0.842910568054004,gene,gene
RPS5,RRP9,0.286002299496369,0.10827456290175,0.842910568054004,gene,gene
RPS5,age,-0.0878844870420419,0.10827456290175,0.842910568054004,phenotype,gene
UBE2M,(Intercept),2.59912054562162e-17,0.0513064379011235,0.933363102579601,(Intercept),gene
UBE2M,NAE1,0.0906502397376595,0.0513064379011235,0.933363102579601,gene,gene
UBE2M,UBA3,-0.215627525269285,0.0513064379011235,0.933363102579601,gene,gene
