target,predictor,value,r_squared,mse,predictor_layer,target_layer
TAB3,(Intercept),3.48152132541674e-18,0.0121961667842379,0.975529922648743,(Intercept),gene
TAB3,MAP3K7,0.049472851960479,0.0121961667842379,0.975529922648743,gene,gene
TAB3,TAB1,0,0.0121961667842379,0.975529922648743,gene,gene
TAB3,TAB2,0.0650580468583651,0.0121961667842379,0.975529922648743,gene,gene
TAB3,TRAF6,0.0582016084499106,0.0121961667842379,0.975529922648743,gene,gene
TAB3,age,0,0.0121961667842379,0.975529922648743,phenotype,gene
MAPK11,(Intercept),-1.689776923324e-17,0.00040475597080153,0.995384316938464,(Intercept),gene
MAPK11,HDAC3,-0.0201185479297471,0.00040475597080153,0.995384316938464,gene,gene
MAPK11,PML,0,0.00040475597080153,0.995384316938464,gene,gene
MAPK11,age,0,0.00040475597080153,0.995384316938464,phenotype,gene
SHANK3,(Intercept),1.10999360972562e-17,0.000607490676298804,0.993911024882219,(Intercept),gene
SHANK3,ARHGEF7,0.0246473259462118,0.000607490676298804,0.993911024882219,gene,gene
SHANK3,age,0,0.000607490676298804,0.993911024882219,phenotype,gene
ZNF446,(Intercept),-1.40205990650305e-17,0.00125293515239801,0.992712047148544,(Intercept),gene
ZNF446,ZNF232,0,0.00125293515239801,0.992712047148544,gene,gene
ZNF446,ZNF24,0,0.00125293515239801,0.992712047148544,gene,gene
ZNF446,ZNF263,0.0353968240439451,0.00125293515239801,0.992712047148544,gene,gene
ZNF446,ZNF496,0,0.00125293515239801,0.992712047148544,gene,gene
ZNF446,ZSCAN16,0,0.00125293515239801,0.992712047148544,gene,gene
ZNF446,age,0,0.00125293515239801,0.992712047148544,phenotype,gene
RPS5,(Intercept),-9.3125743900936e-18,0.0154168582416687,0.97348053414772,(Intercept),gene
RPS5,KRR1,-0.075510523595474,0.0154168582416687,0.97348053414772,gene,gene
RPS5,PWP2,0.00768339670928074,0.0154168582416687,0.97348053414772,gene,gene
RPS5,RRP9,0.0729563418031688,0.0154168582416687,0.97348053414772,gene,gene
RPS5,age,-0.0614411964838955,0.0154168582416687,0.97348053414772,phenotype,gene
UBE2M,(Intercept),1.93869004497082e-17,7.71048826763804e-05,0.997416709916452,(Intercept),gene
UBE2M,NAE1,0,7.71048826763804e-05,0.997416709916452,gene,gene
UBE2M,UBA3,0.0087809385988276,7.71048826763804e-05,0.997416709916452,gene,gene
UBE2M,age,0,7.71048826763804e-05,0.997416709916452,phenotype,gene
CIRBP,(Intercept),-5.58715564807449e-18,0.010863472772355,0.981132545301134,(Intercept),gene
CIRBP,PRMT1,-0.0836809108799781,0.010863472772355,0.981132545301134,gene,gene
CIRBP,RBMX,0.040385966210407,0.010863472772355,0.981132545301134,gene,gene
CIRBP,age,0.051522742034419,0.010863472772355,0.981132545301134,phenotype,gene
TXNL4A,(Intercept),-3.80006570189673e-17,0.0144269262350403,0.977768272888194,(Intercept),gene
TXNL4A,PQBP1,0.0972611354292613,0.0144269262350403,0.977768272888194,gene,gene
TXNL4A,age,0.070729329377072,0.0144269262350403,0.977768272888194,phenotype,gene
MAP2K4,(Intercept),7.13358960714058e-18,1.06350850474244e-05,0.997757576480991,(Intercept),gene
MAP2K4,FLNC,0.00326114781134256,1.06350850474244e-05,0.997757576480991,gene,gene
MAP2K4,age,0,1.06350850474244e-05,0.997757576480991,phenotype,gene
MAF,(Intercept),2.02959106664115e-17,7.27650916033108e-07,0.997952193942081,(Intercept),gene
MAF,EP300,0.000853024569419374,7.27650916033108e-07,0.997952193942081,gene,gene
MAF,age,0,7.27650916033108e-07,0.997952193942081,phenotype,gene
CDAN1,(Intercept),-2.54907871287143e-17,1.25876530123167e-05,0.997777859575127,(Intercept),gene
CDAN1,ASF1B,0,1.25876530123167e-05,0.997777859575127,gene,gene
CDAN1,age,-0.00354790825872326,1.25876530123167e-05,0.997777859575127,phenotype,gene
RAD51,(Intercept),-6.7829345331893e-18,0.020184508880612,0.950399556409593,(Intercept),gene
RAD51,ABL1,-0.0204066265097929,0.020184508880612,0.950399556409593,gene,gene
RAD51,BARD1,0,0.020184508880612,0.950399556409593,gene,gene
RAD51,BLM,0.0989353848844995,0.020184508880612,0.950399556409593,gene,gene
RAD51,BRCA1,0,0.020184508880612,0.950399556409593,gene,gene
RAD51,BRCC3,-0.0291766866691479,0.020184508880612,0.950399556409593,gene,gene
